text,date
demo,street,blacklivesmatt,altonsterl,2016-07-15 05:26
meet,actor,activist,la,movement,make,chang,2016-07-15 05:21
help,support,tomorrow,document,blacklivesmatt,httpsdocsgooglecomdocumentdmuszdqpggkbwjawpfxqsmqkkqyrhsluedit,2016-07-15 05:17
peopl,speak,compel,douglass,pplsummit,blacklivesmatt,2016-07-15 05:15
look,peopl,peopl,scare,reprehens,2016-07-15 05:00
product,day,blacklivesmatt,2016-07-15 04:59
tomorrow,dcyoungfli,talk,blacklivesmatt,2016-07-15 04:58
blacklivesmatt,2016-07-15 04:57
product,singl,mom,blacklivesmatt,2016-07-15 04:53
blacklivesmatt,demonstr,2016-07-15 04:50
watch,realdlhughley,smack,racist,foxnew,blacklivesmatt,httpowlyddcrgfvq,2016-07-15 04:48
liter,father,racism,brutal,ppl,mzeemoham,2016-07-15 04:42
blacklivesmatt,2016-07-15 04:38
loudobb,cnn,msnbc,racist,show,news,blacklivesmatt,thug,2016-07-15 04:36
spread,innoc,mzeemoham,blacklivesmatt,2016-07-15 04:35
blacklivesmatt,resourc,convers,policebrut,racism,selfcar,2016-07-15 04:30
america,action,blacklivesmatt,httpwwwheadlinepoliticscomblacklivesamericaamericawantsheldaccountablewd,2016-07-15 04:23
mzeemoham,blacklivesmatt,2016-07-15 04:21
whatev,crime,mzeemoham,commit,didnt,breath,pin,ground,cuff,blacklivesmatt,2016-07-15 04:17
peopl,barista,name,blacklivesmatt,everyon,favor,httponnowthisddl,2016-07-15 04:15
blacklivesmatt,jersey,meet,tomorrow,pm,2016-07-15 04:07
group,ridg,blacklivesmatt,2016-07-15 04:06
shouldnt,matter,time,support,transcrowdfund,2016-07-15 04:06
power,piec,racism,america,experi,httpwwwtheestablishmentcohowpseudoalliesenablethekillingofblackbodi,blacklivesmatt,2016-07-15 04:05
fbi,label,blacklivesmatt,movement,law,enforc,2016-07-15 04:04
progress,clinton,prison,industri,nn,blacklivesmatt,2016-07-15 03:49
leader,deray,mckesson,home,soro,soross,bitch,blacklivesmatt,alllivesmatt,teamkj,httpwwwredflagnewscomheadlinesblmleaderderaymckessonlivesinhomeownedbysorosopensocietyboardmemb,2016-07-15 03:48
lit,tonight,artactiv,event,artinkstudio,2016-07-15 03:48
poster,kill,blacklivesmatt,2016-07-15 03:37
compani,cant,hide,blacklivesmatt,httpbufflytkrw,2016-07-15 03:36
muslim,prais,solidar,round,world,mzeemoham,blacklivesmatt,2016-07-15 03:35
everyon,protest,week,tweet,blacklivesmatt,2016-07-15 03:32
blacklivesmatt,2016-07-15 03:27
shock,scare,blacklivesmatt,2016-07-15 03:25
rollin,divid,reader,blacklivesmatt,httpwwwlaweeklycommusichenryrollinswhiteamericacouldnthandlewhatblackamericadealswitheveryday,2016-07-15 03:12
video,blacklivesmatt,httpsyoutubeiohtiixmlbc,youtub,2016-07-15 03:09
exactli,week,tri,dalla,shooter,condemn,blacklivesmatt,stop,2016-07-15 02:59
mood,blacklivesmatt,2016-07-15 02:55
turnout,impact,everyon,march,blacklivesmatt,2016-07-15 02:55
heartbreak,rest,peac,deeniquiadodd,sayhernam,blacklivesmatt,2016-07-15 02:53
silenc,blacklivesmatt,2016-07-15 02:49
involv,blacklivesmatt,twitter,pl,answer,2016-07-15 02:49
kid,theyr,street,freeli,2016-07-15 02:45
stori,blacklivesmatt,protest,nyfwm,httptribalpggayk,2016-07-15 02:39
rip,year,mzeemoham,custodi,answer,blacklivesmatt,2016-07-15 02:36
blacklivesmatt,2016-07-15 02:30
intimid,activist,samswey,target,rnchttpboingboingnetclassicfbiintimidationhtml,2016-07-15 02:29
woman,blacklivesmatt,protest,oncamera,interview,news,httpcnnitffjsi,2016-07-15 02:25
realli,believ,blacklivesmatt,movement,race,2016-07-15 02:19
blacklivesmatt,racisma,conserv,rubinreport,interview,httpsmyoutubecomwatchvpiwabouu,2016-07-15 02:18
blacklivesmatt,racisma,conserv,rubinreport,interview,httpsmyoutubecomwatchvpiwabouu,2016-07-15 02:18
leader,dollar,home,link,georg,soro,httptruepunditcomblacklivesmatterleaderlivinginmilliondollarhoodinhomelinkedtogeorgesoro,2016-07-15 02:14
woman,blacklivesmatt,protest,oncamera,interview,news,httpcnnitffjsi,httpsamptwimgcomvcafecdffdfacc,2016-07-15 02:13
check,song,blacklivesmatt,stay,music,soundcloud,httpssoundcloudcomtheoriginalbgblacklivesmatterbgprodbybg,2016-07-15 02:11
leader,dollar,home,link,georg,soro,httptruepunditcomblacklivesmatterleaderlivinginmilliondollarhoodinhomelinkedtogeorgesoro,2016-07-15 02:05
httpweareheremovementcom,tell,congress,time,chang,blacklivesmatt,2016-07-15 02:04
trump,fals,moment,silenc,dalla,shooter,httpowlyxdcdgxk,2016-07-15 02:02
physicist,america,httpowlyfovfsaj,neildegrassetyson,blacklivesmatt,2016-07-15 02:00
solidar,blklivesmatt,outsid,la,hall,blacklivesmatt,2016-07-15 01:59
year,today,bland,sayhernam,blacklivesmatt,2016-07-15 01:55
chescaleigh,respons,movement,httpsnpytvbdzro,2016-07-15 01:45
billmah,blacklivesmatt,httppllqtitgwrnob,2016-07-15 01:40
hour,meet,obama,discuss,violenc,httpsamptwimgcomvbebfedcbabadc,2016-07-15 01:18
john,carlo,drjohncarlo,edgeofsport,httpwwwhaymarketbooksorgpbthejohncarlosstorypaperback,2016-07-15 01:13
alton,philando,castil,join,list,name,blacklivesmatt,httpbillmoyerscomstorybatonrougeminneapolisdallasfathersey,2016-07-15 01:01
edgeofsport,piec,problem,media,role,athlet,blacklivesmatt,httpswwwthenationcomarticlethemediaistotallywrongabouttheroleofathletesinblacklivesmatt,2016-07-15 01:00
list,blacklivesmatt,name,call,httpnydnustczd,2016-07-15 00:55
activist,babi,cours,media,share,2016-07-15 00:50
broke,law,murder,drive,blacklivesmatt,deravisrogershttpwwwnydailynewscomnewsnationalatlantakilleddrivernoideacararticleutmsourcedlvritutmmediumtwitt,2016-07-15 00:50
alllivesmatt,sinc,yall,let,compromis,allblacklivesmatt,2016-07-15 00:49
spoke,teenwolf,actor,charliecarv,blacklivesmatt,ralli,outsid,lapd,hq…,httpswwwinstagramcompbhmvoaeo,2016-07-15 00:44
nation,blacklivesmatt,day,state,protest,time,unit,2016-07-15 00:38
queer,protest,lapd,blacklivesmatt,httpbitlygodb,2016-07-15 00:38
dwyanewad,blacklivesmatt,espi,speech,sportsand,httpbitlygej,2016-07-15 00:31
death,mzeemoham,custodi,bbcbreak,blacklivesmatt,2016-07-15 00:23
way,america,blacklivesmatt,2016-07-15 00:22
breath,inspir,blacklivesmatt,time,httptribalqqeaz,2016-07-15 00:22
day,protest,citi,mrrow,spoiler,rage,blk,2016-07-15 00:15
week,week,pokemongo,yall,bitch,2016-07-15 00:14
blacklivesmatt,issu,man,mzeemoham,2016-07-15 00:08
rt,kingmil,preach,2016-07-15 00:04
gon,aint,tweeter,mover,httpbitlykalz,2016-07-15 00:00
creat,opposit,blacklivesmatt,racist,2016-07-14 23:59
ryerson,blacklivesmatt,2016-07-14 23:58
blacklivesmatt,brutal,kill,2016-07-14 23:54
news,teenag,mzeemoham,choke,polic,liverpoolhttpwwwliverpoolechocouknewsliverpoolnewsvideoshowsmomentpolicesurround,2016-07-14 23:47
becom,center,protest,blacklivesmatt,2016-07-14 23:43
summer,read,revolutionari,women,liber,keeangayamahtta,httpthecultureforharrietcomsummerreadsforrevolutionaryblackhtmlaxzzepfexok,2016-07-14 23:42
blacklivesmatt,2016-07-14 23:36
blacklivesmatt,2016-07-14 23:35
music,video,betterday,import,song,blacklivesmatt,2016-07-14 23:33
blacklivesmatt,film,syllabu,featur,emmynomin,simon,httpbitlychknd,2016-07-14 23:30
kingjam,goe,blacklivesmatt,grain,time,httplouderwithcrowdercomixzzeojxlycq,scrowder,2016-07-14 23:30
movement,head,rio,httphufftoteszo,2016-07-14 23:30
rolandsmartin,thank,talk,educ,broader,issu,blacklivesmatt,hbcu,2016-07-14 23:28
blacklivesmatt,dmvblackliv,word,blame,problem,chinookpilot,2016-07-14 23:26
year,march,disrupt,protest,violenc,lone,killer,2016-07-14 23:24
blacklivesmatt,organ,peopl,oppressor,busi,demand,cash,2016-07-14 23:15
blacklivesmatt,2016-07-14 23:11
day,famili,matter,year,httpsamptwimgcomvaebaafecdaf,2016-07-14 23:10
matter,blacklivesmatt,nah,2016-07-14 23:07
believ,chang,possibl,believ,unit,blacklivesmatt,2016-07-14 22:59
piec,thenat,media,activist,athlet,httpbitlyygtt,2016-07-14 22:56
hundr,support,blacklivesmatt,protest,leed,2016-07-14 22:45
johnleguizamo,brown,stranger,blacklivesmatt,httphufftosqot,2016-07-14 22:35
joy,blacklivesmatt,2016-07-14 22:34
unit,chang,system,blacklivesmatt,2016-07-14 22:33
debunk,blacklivesmatt,welcom,video,httpyoutubecomwatchvhehupjm,2016-07-14 22:31
base,altonsterl,death,bedelyn,dabel,rawartwork,blacklivesmatt,2016-07-14 22:30
blacklivesmatt,doesnt,mean,matter,everyon,els,2016-07-14 22:27
leader,segreg,blm,ralli,httpwwwinfowarscomblacklivesmatterorganizertriggeredbywhitepeopledemandsmoneyforbeingafatblackbitch,2016-07-14 22:25
show,charl,barkley,join,tvonetv,friday,talk,blacklivesmatt,philandocastil,altonsterl,2016-07-14 22:23
enemi,pennsylvania,blmterrorist,2016-07-14 22:21
peopl,truth,blacklivesmatt,2016-07-14 22:18
dollar,matter,uhouston,blacklivesmatt,gocoog,2016-07-14 22:16
ripdylannobl,blacklivesmatt,doesnt,fight,color,2016-07-14 22:15
martin,mail,eerili,resembl,blacklivesmatt,movement,httpfusintjxbin,2016-07-14 22:15
blacklivesmatt,sometim,littl,gestur,world,2016-07-14 22:07
protestor,area,stop,2016-07-14 22:02
blacklivesmatt,copenhagen,2016-07-14 22:02
happi,jesusislord,trend,time,jesu,chat,2016-07-14 22:01
think,blacklivesmatt,altonsterl,2016-07-14 21:54
theorganizedcoalit,night,vigil,blacklivesmatt,2016-07-14 21:53
blacklivesmatt,protest,ireland,south,unit,worldwid,httpabcnewsgocominternationalblacklivesmatterprotestsglobalirelandsouthafricastoryidcidabcntco,2016-07-14 21:50
blacklivesmatt,glori,altonsterl,sayhernam,philandocastil,johnlegend,2016-07-14 21:49
note,blacklivesmatt,lorettalynch,deal,wethepeopl,tcot,wakeupamerica,2016-07-14 21:48
page,blacklivesmatt,fresno,cop,shoot,man,resist,arrest,httplouderwithcrowdercombreakingcopsshootunarmedwhitemanmediasil,2016-07-14 21:42
princehil,jiggi,turner,jiggyturn,blacklivesmatt,southward,2016-07-14 21:36
respect,polit,work,demand,blacklivesmatt,2016-07-14 21:32
blacklivesmatt,stand,voic,today,2016-07-14 21:31
march,tonight,dc,rt,spread,blacklivesmatt,2016-07-14 21:29
storytimeu,polit,2016-07-14 21:27
varneyco,id,realli,see,presid,blacklivesmatt,knock,2016-07-14 21:25
varneyco,blacklivesmatt,highway,reward,visit,wh,2016-07-14 21:20
media,show,matter,blacklivesmatt,2016-07-14 21:12
ye,indigen,peopl,solidar,blacklivesmatt,httpsteaandbannockcomblacklivesmatt,2016-07-14 21:06
era,mmiwg,pallist,govt,remov,indig,board,voic,bg,2016-07-14 21:04
ignor,blacklivesmatt,father,year,child,flip,cop,2016-07-14 20:55
spent,lifetim,obama,career,divid,blacklivesmatt,2016-07-14 20:54
clearmahalaga,ang,buhay,mga,aprikano,blacklivesmatt,filipinxsforblackl,2016-07-14 20:53
soro,fund,blacklivesmatt,govt,label,extremist,obama,roll,polic,forc,2016-07-14 20:53
night,mooredarnel,rudi,comment,blacklivesmatt,inher,racist,2016-07-14 20:49
call,blacklivesmatt,terroristlet,look,2016-07-14 20:48
athlet,speak,movement,httpbitlyacjgr,tcot,2016-07-14 20:48
sinc,httpwwwmintpressnewscomuspolicekillednearlycivilianssinc,policebrut,blacklivesmatt,2016-07-14 20:48
coalit,blacklivesmatt,2016-07-14 20:45
heavi,peopl,color,dont,blacklivesmatt,2016-07-14 20:43
blacklivesmatt,start,copenhagen,2016-07-14 20:33
blacklivesmatt,learn,civilright,2016-07-14 20:31
muslim,leader,support,imamzaidshakirhttpsamptwimgcomveececcbaedda,2016-07-14 20:25
smh,blacklivesmatt,sick,babi,httplouderwithcrowdercom,2016-07-14 20:23
school,blacklivesmatt,2016-07-14 20:21
watch,la,mayor,aid,taunt,woman,httpwwwjasmyneacannickcomblognajeealitauntswidowofwomankilledbylapd,lamayor,southla,blacktwitt,blacklivesmatt,2016-07-14 20:19
mom,blogger,chelsi,dort,post,reson,mani,blacklivesmatt,matter,httpsnpytvejjt,2016-07-14 20:18
oppos,freedom,side,histori,blacklivesmatt,2016-07-14 20:13
today,death,year,mzee,moham,custodi,liverpool,blacklivesmatt,2016-07-14 20:10
matter,opposit,blacklivesmatt,commit,fallaci,misplac,concret,httpturrimep,2016-07-14 20:09
video,star,end,senseless,kill,justiceorels,httpespngocomvideoclipid,2016-07-14 20:08
juli,blacklivesmatt,protest,httpsfbayviewcomethiopiansprotestinisraelcallforendtostateracismandpoliceviol,2016-07-14 20:05
daili,disproportion,face,men,blacklivesmatt,2016-07-14 20:01
someon,pleas,isnt,consid,hate,group,2016-07-14 19:58
meet,activist,men,fashion,week,httpthecutiodyumb,2016-07-14 19:56
voic,blacklivesmatt,2016-07-14 19:52
wasnt,refer,read,stori,inspir,blacklivesmatt,xo,2016-07-14 19:50
fact,fuel,anticop,movement,httptownhallcomcolumnistslarryelderignoranceoffactsfuelstheanticopmovementn,blacklivesmatt,factsareracist,2016-07-14 19:50
tomilahren,kkk,spot,racist,terror,group,2016-07-14 19:38
dont,endors,endors,crookedhillari,blacklivesmatt,2016-07-14 19:37
power,chang,blacklivesmatt,httpswwwyoutubecomwatchvkuxkmudba,2016-07-14 19:35
publicschoolnyc,maxwel,fashion,industri,embrac,blacklivesmatt,httpwmagcmgcid,2016-07-14 19:34
